customer_id,age,gender,tenure_months,monthly_usage_minutes,signup_date,is_churned,monthly_revenue,campaign_group,converted
1068,19,Female,8,392,2023-01-09 02:28:23.651825912,0,27.88,control,0
1069,37,Female,14,374,2023-01-09 10:51:55.557778888,0,27.03,control,0
1070,45,Female,1,509,2023-01-09 19:15:27.463731864,0,35.6,treatment,1
1071,28,Female,14,440,2023-01-10 03:38:59.369684844,0,27.27,control,0
1072,21,Female,2,382,2023-01-10 12:02:31.275637820,1,22.61,control,0
1073,32,Female,23,335,2023-01-10 20:26:03.181590796,0,31.81,treatment,0
1074,23,Male,4,765,2023-01-11 04:49:35.087543772,0,13.33,control,0
1075,66,Female,19,436,2023-01-11 13:13:06.993496748,0,33.34,control,1
1076,47,Male,6,508,2023-01-11 21:36:38.899449724,1,19.3,treatment,0
1077,55,Male,1,297,2023-01-12 06:00:10.805402700,1,25.1,control,1
1078,68,Female,17,342,2023-01-12 14:23:42.711355676,1,21.17,treatment,0
1079,19,Female,8,611,2023-01-12 22:47:14.617308656,0,34.29,control,0
1080,32,Male,19,539,2023-01-13 07:10:46.523261632,0,39.64,control,0
1081,28,Female,21,445,2023-01-13 15:34:18.429214608,0,21.29,treatment,1
1082,25,Female,1,361,2023-01-13 23:57:50.335167584,0,24.07,control,0
1083,43,Male,5,376,2023-01-14 08:21:22.241120560,0,33.71,treatment,1
1084,68,Male,16,332,2023-01-14 16:44:54.147073536,0,39.79,control,0
1085,62,Male,6,284,2023-01-15 01:08:26.053026512,0,31.54,control,0
1086,61,Female,8,492,2023-01-15 09:31:57.958979488,0,22.98,treatment,1
1087,22,Male,13,453,2023-01-15 17:55:29.864932468,0,42.05,treatment,0
1088,23,Female,16,473,2023-01-16 02:19:01.770885444,0,27.9,control,0
1089,43,Male,3,366,2023-01-16 10:42:33.676838420,1,21.69,control,0
1090,21,Male,19,425,2023-01-16 19:06:05.582791396,0,18.51,control,0
1091,36,Male,12,356,2023-01-17 03:29:37.488744372,0,35.79,treatment,0
1092,37,Female,16,327,2023-01-17 11:53:09.394697348,0,36.82,treatment,0
1093,50,Female,11,566,2023-01-17 20:16:41.300650324,0,24.35,control,0
1094,37,Male,10,412,2023-01-18 04:40:13.206603300,0,44.01,control,0
1095,66,Male,20,450,2023-01-18 13:03:45.112556280,0,25.3,control,0
1096,29,Male,4,483,2023-01-18 21:27:17.018509256,0,35.0,treatment,0
1097,64,Female,12,413,2023-01-19 05:50:48.924462232,0,31.79,control,0
1098,18,Male,23,424,2023-01-19 14:14:20.830415208,1,14.06,treatment,0
1099,43,Female,2,291,2023-01-19 22:37:52.736368184,0,34.35,treatment,0
1100,31,Male,22,310,2023-01-20 07:01:24.642321160,0,33.63,control,0
1101,55,Male,19,305,2023-01-20 15:24:56.548274136,0,15.87,treatment,1
1102,54,Male,5,460,2023-01-20 23:48:28.454227112,1,22.14,treatment,0
1103,28,Male,8,407,2023-01-21 08:12:00.360180092,0,33.67,control,0
1104,53,Male,7,310,2023-01-21 16:35:32.266133068,0,39.92,control,1
1105,30,Male,14,458,2023-01-22 00:59:04.172086044,1,30.64,control,0
1106,60,Female,23,454,2023-01-22 09:22:36.078039020,1,14.83,control,0
1107,20,Male,3,330,2023-01-22 17:46:07.983991996,1,23.39,control,0
1108,50,Female,18,397,2023-01-23 02:09:39.889944972,0,17.45,control,0
1109,23,Male,16,454,2023-01-23 10:33:11.795897948,0,26.95,control,0
1110,67,Male,23,314,2023-01-23 18:56:43.701850924,1,30.17,treatment,0
1111,27,Female,19,456,2023-01-24 03:20:15.607803900,0,14.84,control,1
1112,22,Male,19,430,2023-01-24 11:43:47.513756880,0,19.43,control,0
1113,40,Female,18,300,2023-01-24 20:07:19.419709856,0,41.06,control,0
1114,27,Female,20,421,2023-01-25 04:30:51.325662832,0,30.48,control,0
1115,61,Male,16,436,2023-01-25 12:54:23.231615808,1,22.04,control,0
1116,19,Female,8,337,2023-01-25 21:17:55.137568784,0,31.46,control,0
1117,30,Female,1,345,2023-01-26 05:41:27.043521760,0,49.65,treatment,0
1118,57,Male,17,299,2023-01-26 14:04:58.949474736,1,26.37,control,0
1119,19,Female,12,355,2023-01-26 22:28:30.855427712,0,40.16,treatment,0
1120,37,Male,21,398,2023-01-27 06:52:02.761380692,0,28.03,control,0
1121,18,Male,11,345,2023-01-27 15:15:34.667333668,0,31.69,treatment,0
1122,54,Male,5,251,2023-01-27 23:39:06.573286644,0,35.13,treatment,0
1123,26,Male,12,331,2023-01-28 08:02:38.479239620,0,36.46,treatment,0
1124,34,Female,17,358,2023-01-28 16:26:10.385192596,0,29.69,control,0
1125,26,Male,6,481,2023-01-29 00:49:42.291145572,0,30.02,control,0
1126,28,Male,1,459,2023-01-29 09:13:14.197098548,0,34.02,control,1
1127,32,Female,5,483,2023-01-29 17:36:46.103051524,0,34.01,control,0
1128,41,Male,14,326,2023-01-30 02:00:18.009004504,0,21.8,control,0
1129,55,Male,5,414,2023-01-30 10:23:49.914957480,0,31.8,control,0
1130,52,Female,22,157,2023-01-30 18:47:21.820910456,0,32.57,treatment,0
1131,47,Female,1,442,2023-01-31 03:10:53.726863432,0,22.19,treatment,1
1132,48,Female,18,461,2023-01-31 11:34:25.632816408,0,37.25,treatment,1
1133,66,Female,16,364,2023-01-31 19:57:57.538769384,0,33.3,control,0
1134,22,Female,9,429,2023-02-01 04:21:29.444722360,0,48.65,control,0
1135,61,Female,19,248,2023-02-01 12:45:01.350675336,1,20.3,treatment,0
1136,67,Female,22,319,2023-02-01 21:08:33.256628316,0,39.09,control,1
1137,31,Male,5,476,2023-02-02 05:32:05.162581292,0,34.31,control,1
1138,28,Female,2,451,2023-02-02 13:55:37.068534268,0,45.37,control,0
1139,26,Female,15,358,2023-02-02 22:19:08.974487244,1,15.73,treatment,1
1140,51,Female,7,481,2023-02-03 06:42:40.880440220,0,26.04,treatment,0
1141,29,Male,4,413,2023-02-03 15:06:12.786393196,0,22.51,control,0
1142,52,Male,1,349,2023-02-03 23:29:44.692346172,0,29.38,treatment,1
1143,52,Female,13,381,2023-02-04 07:53:16.598299148,0,21.0,treatment,0
1144,18,Female,20,354,2023-02-04 16:16:48.504252128,0,17.79,control,0
1145,57,Female,22,281,2023-02-05 00:40:20.410205104,0,12.93,control,1
1146,39,Male,7,525,2023-02-05 09:03:52.316158080,0,12.42,treatment,1
1147,46,Male,15,343,2023-02-05 17:27:24.222111056,0,35.25,treatment,1
1148,25,Female,23,316,2023-02-06 01:50:56.128064032,0,26.36,control,0
1149,28,Male,14,247,2023-02-06 10:14:28.034017008,0,20.13,control,0
1150,58,Female,23,136,2023-02-06 18:37:59.939969984,0,24.73,control,0
1151,54,Male,19,470,2023-02-07 03:01:31.845922960,0,25.78,treatment,1
1152,31,Male,22,479,2023-02-07 11:25:03.751875940,0,22.28,treatment,0
1153,47,Female,20,519,2023-02-07 19:48:35.657828916,0,42.84,control,0
1154,52,Female,18,385,2023-02-08 04:12:07.563781892,1,19.9,control,0
1155,38,Female,10,367,2023-02-08 12:35:39.469734868,0,42.71,control,0
1156,54,Female,9,349,2023-02-08 20:59:11.375687844,1,23.39,control,0
1157,22,Male,8,358,2023-02-09 05:22:43.281640820,0,32.24,treatment,0
1158,36,Male,10,511,2023-02-09 13:46:15.187593796,1,30.65,control,0
1159,31,Male,17,397,2023-02-09 22:09:47.093546772,0,23.22,control,1
1160,43,Female,2,437,2023-02-10 06:33:18.999499748,0,30.17,treatment,0
1161,21,Male,6,355,2023-02-10 14:56:50.905452728,0,35.22,control,1
1162,42,Female,5,532,2023-02-10 23:20:22.811405704,0,39.57,treatment,1
1163,62,Male,9,209,2023-02-11 07:43:54.717358680,0,25.63,treatment,1
1164,59,Female,5,277,2023-02-11 16:07:26.623311656,0,19.98,treatment,1
1165,42,Female,18,437,2023-02-12 00:30:58.529264632,0,35.87,control,0
1166,35,Male,20,575,2023-02-12 08:54:30.435217608,0,15.45,treatment,1
1167,57,Female,9,377,2023-02-12 17:18:02.341170584,0,29.69,control,0
1168,25,Female,17,315,2023-02-13 01:41:34.247123560,0,30.71,treatment,1
1169,56,Male,17,500,2023-02-13 10:05:06.153076540,0,26.97,treatment,1
1170,57,Female,12,432,2023-02-13 18:28:38.059029516,0,17.64,treatment,0
1171,31,Female,7,529,2023-02-14 02:52:09.964982492,0,27.08,control,0
1172,49,Female,3,270,2023-02-14 11:15:41.870935468,0,43.14,control,1
1173,68,Male,10,521,2023-02-14 19:39:13.776888444,1,23.14,treatment,0
1174,55,Male,2,245,2023-02-15 04:02:45.682841420,0,39.29,control,0
1175,50,Female,3,371,2023-02-15 12:26:17.588794396,0,20.26,treatment,0
1176,40,Male,16,441,2023-02-15 20:49:49.494747372,0,32.05,treatment,1
1177,32,Female,2,418,2023-02-16 05:13:21.400700352,0,30.71,treatment,0
1178,50,Female,10,506,2023-02-16 13:36:53.306653328,0,30.86,treatment,0
1179,42,Female,6,217,2023-02-16 22:00:25.212606304,0,34.45,control,0
1180,34,Female,22,414,2023-02-17 06:23:57.118559280,0,31.18,treatment,0
1181,50,Female,11,519,2023-02-17 14:47:29.024512256,0,20.48,control,0
1182,64,Male,23,405,2023-02-17 23:11:00.930465232,0,34.91,treatment,1
1183,19,Female,7,285,2023-02-18 07:34:32.836418208,0,36.73,treatment,0
1184,31,Male,15,500,2023-02-18 15:58:04.742371184,0,40.56,treatment,0
1185,57,Male,6,335,2023-02-19 00:21:36.648324164,0,40.91,treatment,0
1186,57,Female,20,317,2023-02-19 08:45:08.554277140,1,22.48,treatment,0
1187,68,Female,9,304,2023-02-19 17:08:40.460230116,0,20.86,control,0
1188,56,Male,22,380,2023-02-20 01:32:12.366183092,0,17.76,control,1
1189,68,Male,20,418,2023-02-20 09:55:44.272136068,0,28.18,treatment,0
1190,23,Male,12,273,2023-02-20 18:19:16.178089044,0,37.36,control,0
1191,23,Female,19,293,2023-02-21 02:42:48.084042020,0,36.84,control,1
1192,20,Male,20,330,2023-02-21 11:06:19.989994996,0,32.19,treatment,1
1193,24,Female,3,304,2023-02-21 19:29:51.895947976,0,29.71,treatment,0
1194,68,Female,15,403,2023-02-22 03:53:23.801900952,0,45.23,treatment,1
1195,25,Female,2,436,2023-02-22 12:16:55.707853928,0,34.59,treatment,0
1196,59,Male,21,422,2023-02-22 20:40:27.613806904,0,29.3,control,0
1197,69,Female,2,422,2023-02-23 05:03:59.519759880,0,24.84,control,0
1198,32,Female,22,567,2023-02-23 13:27:31.425712856,0,21.93,control,0
1199,64,Female,3,442,2023-02-23 21:51:03.331665832,0,21.14,control,1
1200,46,Female,6,478,2023-02-24 06:14:35.237618808,0,21.93,treatment,0
1201,50,Female,15,358,2023-02-24 14:38:07.143571784,0,32.25,treatment,1
1202,69,Male,10,494,2023-02-24 23:01:39.049524760,0,29.86,treatment,0
1203,47,Female,9,353,2023-02-25 07:25:10.955477736,0,27.39,treatment,1
1204,56,Female,1,441,2023-02-25 15:48:42.861430712,0,35.89,control,1
1205,44,Male,16,262,2023-02-26 00:12:14.767383688,0,44.47,control,1
1206,53,Female,6,416,2023-02-26 08:35:46.673336672,1,29.99,treatment,1
1207,46,Male,9,302,2023-02-26 16:59:18.579289648,0,24.61,control,0
1208,55,Female,4,493,2023-02-27 01:22:50.485242624,0,12.26,control,0
1209,50,Male,2,487,2023-02-27 09:46:22.391195600,0,29.79,treatment,1
1210,54,Male,4,353,2023-02-27 18:09:54.297148576,0,28.98,control,0
1211,44,Female,1,604,2023-02-28 02:33:26.203101552,0,37.14,treatment,0
1212,50,Female,19,371,2023-02-28 10:56:58.109054528,0,29.31,control,0
1213,21,Female,10,238,2023-02-28 19:20:30.015007504,0,25.3,control,0
1214,39,Male,21,322,2023-03-01 03:44:01.920960480,0,31.54,treatment,0
1215,19,Male,15,295,2023-03-01 12:07:33.826913456,0,34.46,treatment,0
1216,27,Male,22,437,2023-03-01 20:31:05.732866432,0,17.06,treatment,1
1217,22,Female,19,276,2023-03-02 04:54:37.638819408,0,38.06,control,0
1218,27,Male,16,346,2023-03-02 13:18:09.544772384,0,40.45,treatment,1
1219,50,Male,21,431,2023-03-02 21:41:41.450725360,0,34.38,control,0
1220,55,Female,22,413,2023-03-03 06:05:13.356678336,0,22.52,treatment,0
1221,30,Male,4,398,2023-03-03 14:28:45.262631312,0,27.39,control,0
1222,48,Male,2,412,2023-03-03 22:52:17.168584296,0,39.46,treatment,0
1223,64,Female,13,362,2023-03-04 07:15:49.074537272,0,22.17,treatment,1
1224,53,Male,1,239,2023-03-04 15:39:20.980490248,0,35.03,control,0
1225,62,Female,17,360,2023-03-05 00:02:52.886443224,0,29.59,control,0
1226,41,Female,13,446,2023-03-05 08:26:24.792396200,0,31.28,treatment,0
1227,69,Female,4,386,2023-03-05 16:49:56.698349176,0,23.31,control,0
1228,32,Female,7,439,2023-03-06 01:13:28.604302152,0,32.65,treatment,1
1229,46,Female,17,341,2023-03-06 09:37:00.510255128,0,32.07,control,0
1230,25,Male,9,499,2023-03-06 18:00:32.416208104,0,17.93,control,0
1231,22,Male,4,144,2023-03-07 02:24:04.322161080,0,29.96,treatment,0
1232,46,Female,19,414,2023-03-07 10:47:36.228114056,0,34.91,treatment,1
1233,64,Female,1,534,2023-03-07 19:11:08.134067032,0,26.92,control,0
1234,21,Male,10,549,2023-03-08 03:34:40.040020008,0,10.42,control,0
1235,29,Female,4,376,2023-03-08 11:58:11.945972984,1,24.56,control,0
1236,62,Female,9,267,2023-03-08 20:21:43.851925960,0,41.73,control,0
1237,19,Female,13,536,2023-03-09 04:45:15.757878936,0,27.24,treatment,0
1238,44,Male,14,394,2023-03-09 13:08:47.663831920,0,41.43,treatment,0
1239,48,Male,10,384,2023-03-09 21:32:19.569784896,0,23.5,control,0
1240,68,Female,6,310,2023-03-10 05:55:51.475737872,0,20.71,treatment,0
1241,68,Female,16,275,2023-03-10 14:19:23.381690848,0,29.96,control,1
1242,53,Male,6,456,2023-03-10 22:42:55.287643824,0,23.42,control,0
1243,53,Male,17,466,2023-03-11 07:06:27.193596800,0,32.64,control,0
1244,43,Female,10,420,2023-03-11 15:29:59.099549776,0,27.02,treatment,1
1245,60,Female,18,323,2023-03-11 23:53:31.005502752,0,41.79,control,0
1246,44,Male,22,293,2023-03-12 08:17:02.911455728,0,26.47,treatment,0
1247,22,Male,18,256,2023-03-12 16:40:34.817408704,0,30.72,treatment,1
1248,37,Male,3,343,2023-03-13 01:04:06.723361680,1,23.01,control,0
1249,28,Female,20,299,2023-03-13 09:27:38.629314656,0,37.65,treatment,1
1250,27,Male,21,229,2023-03-13 17:51:10.535267632,0,41.84,control,0
1251,57,Female,15,465,2023-03-14 02:14:42.441220608,0,28.12,control,0
1252,55,Male,15,268,2023-03-14 10:38:14.347173584,0,26.81,treatment,0
1253,23,Male,4,498,2023-03-14 19:01:46.253126560,0,14.69,control,0
1254,25,Male,9,439,2023-03-15 03:25:18.159079536,0,46.33,treatment,0
1255,40,Male,19,429,2023-03-15 11:48:50.065032520,0,32.89,treatment,1
1256,64,Female,17,566,2023-03-15 20:12:21.970985496,1,20.71,treatment,0
1257,43,Female,11,271,2023-03-16 04:35:53.876938472,0,34.45,control,0
1258,63,Male,9,487,2023-03-16 12:59:25.782891448,0,30.4,treatment,1
1259,60,Female,10,370,2023-03-16 21:22:57.688844424,1,29.12,control,0
1260,29,Male,18,657,2023-03-17 05:46:29.594797400,0,25.52,control,0
1261,43,Male,20,361,2023-03-17 14:10:01.500750376,0,27.58,treatment,1
1262,30,Male,13,345,2023-03-17 22:33:33.406703352,0,22.4,treatment,1
1263,57,Male,8,442,2023-03-18 06:57:05.312656328,1,16.07,control,0
1264,35,Female,7,379,2023-03-18 15:20:37.218609304,0,34.49,treatment,0
1265,42,Male,17,324,2023-03-18 23:44:09.124562280,0,45.81,treatment,0
1266,50,Male,21,302,2023-03-19 08:07:41.030515256,0,48.37,treatment,0
1267,64,Female,23,545,2023-03-19 16:31:12.936468232,0,18.77,control,0
1268,57,Male,15,283,2023-03-20 00:54:44.842421208,0,37.88,treatment,0
1269,60,Male,20,422,2023-03-20 09:18:16.748374184,0,19.14,control,1
1270,29,Male,15,505,2023-03-20 17:41:48.654327160,1,29.91,control,0
1271,61,Female,1,510,2023-03-21 02:05:20.560280144,0,32.52,treatment,1
1272,53,Male,14,339,2023-03-21 10:28:52.466233120,0,19.7,treatment,1
1273,65,Female,5,379,2023-03-21 18:52:24.372186096,0,24.1,control,1
1274,21,Male,11,359,2023-03-22 03:15:56.278139072,0,32.88,control,1
1275,22,Male,16,246,2023-03-22 11:39:28.184092048,0,31.41,treatment,1
1276,54,Female,2,453,2023-03-22 20:03:00.090045024,1,22.51,control,0
1277,25,Male,8,403,2023-03-23 04:26:31.995998000,1,20.75,treatment,0
1278,59,Male,11,544,2023-03-23 12:50:03.901950976,0,18.07,control,0
1279,66,Female,18,317,2023-03-23 21:13:35.807903952,1,31.07,treatment,0
1280,45,Female,3,508,2023-03-24 05:37:07.713856928,0,27.03,control,0
1281,48,Female,1,515,2023-03-24 14:00:39.619809904,0,37.9,treatment,0
1282,26,Female,11,404,2023-03-24 22:24:11.525762880,0,38.91,treatment,0
1283,68,Female,16,182,2023-03-25 06:47:43.431715856,1,33.57,control,0
1284,46,Male,18,348,2023-03-25 15:11:15.337668832,0,33.39,treatment,1
1285,31,Female,16,578,2023-03-25 23:34:47.243621808,1,24.75,control,1
1286,57,Male,23,429,2023-03-26 07:58:19.149574784,0,33.96,control,1
1287,58,Male,10,469,2023-03-26 16:21:51.055527760,0,33.88,control,0
1288,39,Male,18,391,2023-03-27 00:45:22.961480744,0,17.07,control,0
1289,28,Female,6,377,2023-03-27 09:08:54.867433720,0,45.11,treatment,0
1290,40,Female,19,213,2023-03-27 17:32:26.773386696,0,14.55,control,0
1291,18,Male,4,479,2023-03-28 01:55:58.679339672,0,39.19,control,1
1292,63,Female,13,507,2023-03-28 10:19:30.585292648,0,30.45,control,1
1293,54,Female,14,304,2023-03-28 18:43:02.491245624,0,21.28,treatment,1
1294,38,Female,3,382,2023-03-29 03:06:34.397198600,0,34.25,control,0
1295,43,Female,10,368,2023-03-29 11:30:06.303151576,1,21.48,treatment,1
1296,63,Male,6,442,2023-03-29 19:53:38.209104552,0,24.54,treatment,0
1297,53,Male,1,345,2023-03-30 04:17:10.115057528,0,18.95,control,0
1298,40,Female,23,493,2023-03-30 12:40:42.021010504,0,18.28,treatment,0
1299,18,Male,14,407,2023-03-30 21:04:13.926963480,0,25.11,control,0
1300,68,Female,8,145,2023-03-31 05:27:45.832916456,0,26.9,treatment,0
1301,57,Female,19,444,2023-03-31 13:51:17.738869432,0,20.32,treatment,0
1302,32,Male,14,499,2023-03-31 22:14:49.644822408,0,30.31,control,1
1303,38,Male,10,284,2023-04-01 06:38:21.550775384,0,21.45,treatment,0
1304,64,Male,17,440,2023-04-01 15:01:53.456728368,0,32.88,control,0
1305,26,Female,9,582,2023-04-01 23:25:25.362681344,1,31.26,treatment,0
1306,26,Male,6,411,2023-04-02 07:48:57.268634320,0,32.31,control,0
1307,27,Female,11,514,2023-04-02 16:12:29.174587296,1,27.52,control,0
1308,69,Male,7,355,2023-04-03 00:36:01.080540272,1,25.34,control,0
1309,43,Male,17,398,2023-04-03 08:59:32.986493248,1,28.54,control,0
1310,58,Female,1,379,2023-04-03 17:23:04.892446224,1,20.33,treatment,0
1311,52,Female,22,361,2023-04-04 01:46:36.798399200,0,49.92,control,1
1312,69,Female,5,385,2023-04-04 10:10:08.704352176,0,20.54,control,0
1313,42,Female,9,236,2023-04-04 18:33:40.610305152,0,32.32,control,0
1314,43,Female,18,366,2023-04-05 02:57:12.516258128,0,41.3,control,0
1315,28,Female,21,533,2023-04-05 11:20:44.422211104,0,24.48,treatment,1
1316,55,Female,2,303,2023-04-05 19:44:16.328164080,0,28.11,control,0
1317,19,Female,11,293,2023-04-06 04:07:48.234117056,1,28.91,treatment,0
1318,24,Male,6,406,2023-04-06 12:31:20.140070032,1,28.3,control,0
1319,35,Female,8,411,2023-04-06 20:54:52.046023008,0,34.48,control,1
1320,44,Female,4,437,2023-04-07 05:18:23.951975992,0,39.28,control,0
1321,51,Male,18,388,2023-04-07 13:41:55.857928968,1,27.35,control,0
1322,44,Female,11,407,2023-04-07 22:05:27.763881944,0,41.5,control,0
1323,34,Male,5,364,2023-04-08 06:28:59.669834920,0,16.24,control,1
1324,60,Male,15,272,2023-04-08 14:52:31.575787896,0,38.62,treatment,0
1325,61,Female,18,392,2023-04-08 23:16:03.481740872,0,39.18,treatment,1
1326,68,Male,2,472,2023-04-09 07:39:35.387693848,0,23.8,control,1
1327,41,Female,22,451,2023-04-09 16:03:07.293646824,1,23.98,control,0
1328,42,Male,11,225,2023-04-10 00:26:39.199599800,0,28.14,control,0
1329,24,Male,13,425,2023-04-10 08:50:11.105552776,0,33.23,treatment,1
1330,69,Male,4,310,2023-04-10 17:13:43.011505752,0,27.32,control,1
1331,23,Female,22,539,2023-04-11 01:37:14.917458728,0,34.02,treatment,1
1332,41,Female,7,432,2023-04-11 10:00:46.823411704,1,24.88,treatment,0
1333,50,Male,11,489,2023-04-11 18:24:18.729364680,0,19.08,treatment,0
1334,66,Male,22,402,2023-04-12 02:47:50.635317656,0,14.37,treatment,1
1335,46,Female,4,393,2023-04-12 11:11:22.541270632,0,29.45,treatment,0
1336,60,Female,15,549,2023-04-12 19:34:54.447223608,0,24.56,control,0
1337,39,Male,1,497,2023-04-13 03:58:26.353176592,0,26.16,treatment,0
1338,43,Male,23,411,2023-04-13 12:21:58.259129568,0,40.14,treatment,1
1339,45,Female,3,380,2023-04-13 20:45:30.165082544,0,29.04,control,0
1340,67,Female,14,229,2023-04-14 05:09:02.071035520,0,29.77,control,0
1341,38,Female,6,432,2023-04-14 13:32:33.976988496,0,26.51,treatment,0
1342,66,Female,18,387,2023-04-14 21:56:05.882941472,1,22.98,control,1
1343,24,Female,1,455,2023-04-15 06:19:37.788894448,1,18.62,control,0
1344,34,Male,6,485,2023-04-15 14:43:09.694847424,0,52.28,control,0
1345,37,Female,6,523,2023-04-15 23:06:41.600800400,0,32.24,treatment,1
1346,58,Male,21,433,2023-04-16 07:30:13.506753376,0,39.3,treatment,0
1347,66,Female,16,295,2023-04-16 15:53:45.412706352,0,31.49,control,0
1348,37,Male,5,185,2023-04-17 00:17:17.318659328,0,13.78,control,0
1349,39,Female,17,317,2023-04-17 08:40:49.224612304,0,25.46,treatment,0
1350,45,Female,10,533,2023-04-17 17:04:21.130565280,0,32.23,treatment,1
1351,57,Male,21,582,2023-04-18 01:27:53.036518256,0,35.79,control,0
1352,66,Male,18,376,2023-04-18 09:51:24.942471232,0,31.68,treatment,0
1353,24,Female,7,253,2023-04-18 18:14:56.848424216,0,37.36,treatment,0
1354,18,Female,3,335,2023-04-19 02:38:28.754377192,0,18.32,control,0
1355,49,Female,13,513,2023-04-19 11:02:00.660330168,0,30.39,control,0
1356,30,Female,15,340,2023-04-19 19:25:32.566283144,0,40.62,treatment,1
1357,47,Female,20,458,2023-04-20 03:49:04.472236120,0,22.23,treatment,0
1358,40,Male,19,416,2023-04-20 12:12:36.378189096,0,38.96,treatment,0
1359,68,Male,3,471,2023-04-20 20:36:08.284142072,0,38.55,control,1
1360,36,Female,4,581,2023-04-21 04:59:40.190095048,1,29.31,control,0
1361,49,Male,5,458,2023-04-21 13:23:12.096048024,0,32.7,control,0
1362,47,Male,1,414,2023-04-21 21:46:44.002001000,0,31.27,control,0
1363,46,Male,4,592,2023-04-22 06:10:15.907953976,0,28.59,treatment,0
1364,66,Female,12,434,2023-04-22 14:33:47.813906952,1,27.22,control,1
1365,62,Male,10,320,2023-04-22 22:57:19.719859928,0,27.9,control,0
1366,46,Female,23,468,2023-04-23 07:20:51.625812904,0,28.75,treatment,1
1367,47,Male,21,444,2023-04-23 15:44:23.531765880,1,30.77,control,0
1368,33,Female,20,369,2023-04-24 00:07:55.437718856,0,19.56,treatment,1
1369,57,Male,13,348,2023-04-24 08:31:27.343671832,0,22.58,control,0
1370,36,Female,23,370,2023-04-24 16:54:59.249624816,0,21.61,treatment,0
1371,35,Female,14,346,2023-04-25 01:18:31.155577792,0,32.61,treatment,1
1372,18,Male,23,373,2023-04-25 09:42:03.061530768,1,27.0,treatment,0
1373,31,Female,5,315,2023-04-25 18:05:34.967483744,0,27.52,control,0
1374,68,Female,4,438,2023-04-26 02:29:06.873436720,0,36.13,treatment,0
1375,64,Female,14,431,2023-04-26 10:52:38.779389696,0,37.62,control,1
1376,67,Female,10,434,2023-04-26 19:16:10.685342672,0,29.32,control,0
1377,19,Female,17,393,2023-04-27 03:39:42.591295648,0,33.26,control,1
1378,45,Female,10,382,2023-04-27 12:03:14.497248624,0,28.21,control,0
1379,66,Female,7,544,2023-04-27 20:26:46.403201600,0,21.02,control,0
1380,67,Female,16,406,2023-04-28 04:50:18.309154576,0,24.03,control,1
1381,47,Male,1,526,2023-04-28 13:13:50.215107552,0,32.61,treatment,0
1382,55,Male,17,300,2023-04-28 21:37:22.121060528,0,29.03,treatment,1
1383,68,Female,21,458,2023-04-29 06:00:54.027013504,0,35.9,control,1
1384,21,Female,9,326,2023-04-29 14:24:25.932966480,0,14.9,control,0
1385,18,Male,6,344,2023-04-29 22:47:57.838919456,0,16.83,control,0
1386,25,Male,19,358,2023-04-30 07:11:29.744872440,0,17.77,control,0
1387,46,Male,13,352,2023-04-30 15:35:01.650825416,0,31.33,control,1
1388,56,Female,3,353,2023-04-30 23:58:33.556778392,0,18.98,treatment,0
1389,20,Male,7,521,2023-05-01 08:22:05.462731368,0,32.56,treatment,0
1390,49,Female,22,404,2023-05-01 16:45:37.368684344,1,27.58,control,0
1391,27,Female,9,422,2023-05-02 01:09:09.274637320,0,42.13,control,0
1392,27,Male,22,354,2023-05-02 09:32:41.180590296,0,41.25,treatment,1
1393,36,Female,5,485,2023-05-02 17:56:13.086543272,0,24.44,control,0
1394,63,Female,10,435,2023-05-03 02:19:44.992496248,0,16.64,control,0
1395,51,Female,23,369,2023-05-03 10:43:16.898449224,0,24.94,control,0
1396,50,Female,17,241,2023-05-03 19:06:48.804402200,1,21.15,treatment,1
1397,40,Male,12,421,2023-05-04 03:30:20.710355176,0,26.88,treatment,0
1398,45,Male,23,457,2023-05-04 11:53:52.616308152,0,29.81,control,0
1399,49,Female,16,302,2023-05-04 20:17:24.522261128,0,25.54,treatment,1
1400,67,Female,3,370,2023-05-05 04:40:56.428214104,0,42.65,treatment,0
1401,24,Male,22,453,2023-05-05 13:04:28.334167080,0,21.88,control,0
1402,46,Female,9,242,2023-05-05 21:28:00.240120064,0,30.53,treatment,0
1403,25,Male,15,335,2023-05-06 05:51:32.146073040,0,38.87,treatment,0
1404,18,Female,5,437,2023-05-06 14:15:04.052026016,0,44.73,treatment,1
1405,20,Female,23,510,2023-05-06 22:38:35.957978992,0,24.44,treatment,0
1406,41,Male,13,618,2023-05-07 07:02:07.863931968,0,37.69,treatment,1
1407,40,Male,14,595,2023-05-07 15:25:39.769884944,0,24.94,treatment,0
1408,25,Male,20,414,2023-05-07 23:49:11.675837920,0,41.02,control,0
1409,64,Male,15,351,2023-05-08 08:12:43.581790896,0,43.84,control,0
1410,54,Female,16,492,2023-05-08 16:36:15.487743872,1,30.05,control,0
1411,20,Male,23,345,2023-05-09 00:59:47.393696848,0,35.23,treatment,0
1412,68,Female,13,323,2023-05-09 09:23:19.299649824,1,37.68,control,0
1413,50,Male,17,369,2023-05-09 17:46:51.205602800,1,25.46,treatment,0
1414,45,Male,23,356,2023-05-10 02:10:23.111555776,1,23.27,treatment,1
1415,64,Female,8,441,2023-05-10 10:33:55.017508752,0,34.8,control,0
1416,25,Male,21,339,2023-05-10 18:57:26.923461728,0,46.08,treatment,1
